pydi_id,player_name,positions_position,clubs_club,nationality,matches_played_3s,minutes_played_3s,goals_3s,assists_3s,penalty_goals_3s,tackles_won_percentage_3s,goals_per_shot_3s,pass_completion_percentage_3s,save_percentage_3s,clean_sheet_percentage_3s,penalty_save_percentage_3s
left_003161,Jean-Kevin Duverne,"DF,MF, DF","Kortrijk, Nantes, Brest",HAI,60,4493,3,0,0,53.12,0.2,72.88,0,0,0
left_003162,Jean-Louis Leca,GK,Lens,FRA,2,180,0,0,0,0,0,73.85,50,0,0
left_003163,Jean-Luc Dompé,"FW,MF, FW","Zulte Waregem, Hamburger SV",FRA,8,501,0,0,0,100,0,73.44,0,0,0
left_003164,Jean-Manuel Mbom,MF,Werder Bremen,GER,2,6,0,0,0,0,0,66.67,0,0,0
left_003165,Jean-Paul Boëtius,MF,Hertha BSC,SUR,21,1050,0,0,0,53.33,0,71.97,0,0,0
left_003166,Jean-Philippe Gbamin,DF,Metz,CIV,6,540,1,0,0,50,0.5,90.78,0,0,0
left_003167,Jean-Philippe Krasso,FW,Paris FC,CIV,7,226,2,1,1,100,0.25,68.52,0,0,0
left_003168,Jean-Philippe Mateta,FW,Crystal Palace,FRA,70,3583,20,5,3,56.67,0.24,70.44,0,0,0
left_003169,Jean-Ricner Bellegarde,"MF,FW","Strasbourg, Wolves",HAI,61,3887,6,9,0,56,0.09,76.27,0,0,0
left_003170,Jean-Victor Makengo,"MF,FW, MF","Udinese, Lorient",FRA,46,2542,0,2,0,65,0,86.63,0,0,0
left_003171,Jeanuël Belocian,DF,Rennes,FRA,31,1954,0,1,0,69.05,0,88.29,0,0,0
left_003172,Jeff Ekhator,"FW,DF",Genoa,ITA,5,85,0,0,0,100,0,40,0,0,0
left_003173,Jeff Hardeveld,DF,Emmen,NED,6,354,0,0,0,86.67,0,76.34,0,0,0
left_003174,Jeff Reine-Adélaïde,MF,"Troyes, Lyon, RWDM",FRA,40,1936,1,3,0,73.08,0.03,82.28,0,0,0
left_003175,Jefferson Intriago,MF,Mazatlán,ECU,70,5616,1,3,0,62.38,0.03,89.63,0,0,0
left_003176,Jefferson Lerma,"MF, MF,DF","Crystal Palace, Bournemouth",COL,71,5828,6,1,0,60,0.08,81.55,0,0,0
left_003177,Jeffinho,"FW,MF, FW",Lyon,BRA,19,754,2,1,0,28.57,0.1,79.8,0,0,0
left_003178,Jeffrey Bruma,DF,"Heerenveen, RKC Waalwijk",NED,22,1054,0,0,0,70.59,0,86.04,0,0,0
left_003179,Jeffrey De Lange,GK,"Marseille, Go Ahead Eag",NED,69,6210,0,0,0,0,0,68.98,71.67,28.99,0
left_003180,Jeffrey Gouweleeuw,DF,Augsburg,NED,66,5724,1,1,0,67.07,0.03,73.98,0,0,0
left_003181,Jeffrey Schlupp,"MF,FW, FW,MF",Crystal Palace,GHA,63,3883,5,3,0,67.31,0.11,73.91,0,0,0
left_003182,Jeffry Puriel,FW,Almere City,BOE,2,55,0,0,0,0,0,71.43,0,0,0
left_003183,Jeison Murillo,DF,Sampdoria,COL,20,1057,0,0,0,50,0,81.87,0,0,0
left_003184,Jelle Bataille,DF,Antwerp,BEL,77,5658,1,3,0,62.56,0.03,80.32,0,0,0
left_003185,Jelle Vossen,"FW,MF",Zulte Waregem,BEL,31,2330,9,2,3,52.94,0.16,67.92,0,0,0
left_003186,Jens Cajuste,MF,"Reims, Napoli",SWE,57,2546,3,3,0,59.76,0.07,83.05,0,0,0
left_003187,Jens Grahl,GK,Eint Frankfurt,GER,2,180,0,1,0,0,0,66.3,77.78,0,0
left_003188,Jens Mathijsen,DF,Willem II,0,5,124,0,0,0,66.67,0,68.75,0,0,0
left_003189,Jens Odgaard,"FW,MF, MF, FW","AZ Alkmaar, Bologna",DEN,60,3176,13,6,0,54.84,0.11,68.16,0,0,0
left_003190,Jens Petter Hauge,"MF,FW, DF,MF","Gent, Eint Frankfurt",NOR,27,488,0,0,0,37.5,0,80,0,0,0
left_003191,Jens Stage,MF,Werder Bremen,DEN,65,4382,7,4,0,46.07,0.11,71.67,0,0,0
left_003192,Jens Toornstra,"MF,FW, MF, MF,DF","Utrecht, Feyenoord",NED,93,5521,6,15,0,58.1,0.08,71.95,0,0,0
left_003193,Jenson Seelt,DF,"Sunderland, Wolfsburg",NED,3,140,0,0,0,0,0,87.83,0,0,0
left_003194,Jeong Woo-yeong,"MF,FW","Union Berlin, Freiburg, Stuttgart",KOR,56,1343,3,4,0,52,0.09,81.04,0,0,0
left_003195,Jeppe Corfitzen,FW,Lecce,DEN,1,9,0,0,0,0,0,66.67,0,0,0
left_003196,Jeppe Okkels,"FW,DF",Utrecht,DEN,5,165,0,1,0,0,0,69.35,0,0,0
left_003197,Jerdy Schouten,"MF, MF,DF","PSV Eindhoven, Bologna",NED,80,6226,5,4,0,58.33,0.14,88.75,0,0,0
left_003198,Jere Uronen,DF,"Schalke 04, Brest",FIN,17,976,0,1,0,68.18,0,75.47,0,0,0
left_003199,Jeremie Boga,"MF,FW, FW","Nice, Atalanta",CIV,57,3101,10,11,0,48.28,0.17,78.49,0,0,0
left_003200,Jeremie Frimpong,"DF,MF, DF","Liverpool, Leverkusen",NED,68,5039,17,14,0,56.79,0.18,78.73,0,0,0
left_003201,Jeremy Antonisse,"FW,MF, FW","Moreirense, Emmen",CUW,66,2189,1,2,0,46.3,0.02,73.49,0,0,0
left_003202,Jeremy Bokila,FW,Willem II,COD,29,1376,3,1,1,58.33,0.1,56.25,0,0,0
left_003203,Jeremy Doku,"MF,FW, FW,MF, FW","Manchester City, Rennes",BEL,66,3370,10,13,0,61.97,0.11,82.32,0,0,0
left_003204,Jeremy Jorge,FW,Getafe,ESP,1,2,0,0,0,0,0,0,0,0,0
left_003205,Jeremy Márquez,MF,Atlas,MEX,91,5934,8,5,0,60.96,0.08,81.6,0,0,0
left_003206,Jeremy Sarmiento,MF,"Brighton, Cremonese",ECU,11,210,0,1,0,57.14,0,81.82,0,0,0
left_003207,Jeremy Toljan,DF,"Sassuolo, Levante",GER,63,5357,1,8,0,65.57,0.06,80.78,0,0,0
left_003208,Jeremy Udenhout,DF,Excelsior,NED,2,7,0,0,0,0,0,57.14,0,0,0
left_003209,Jeremy van Mullem,MF,"""Sparta Rdam""",NED,30,1014,0,0,0,45.45,0,70.03,0,0,0
left_003210,Jeremías Ledesma,GK,Cádiz,ARG,68,6108,0,0,0,75,0,55.39,70.91,30.88,9.09
left_003211,Jeriel Córdova,FW,Boavista,VEN,12,156,0,0,0,0,0,73.68,0,0,0
left_003212,Jeroen Houwen,GK,"RKC Waalwijk, Vitesse",NED,31,2676,0,0,0,0,0,67.58,64.46,16.13,0
left_003213,Jeroen Veldmate,DF,Emmen,NED,25,1989,3,0,1,64,0.27,86.35,0,0,0
left_003214,Jeroen Zoet,GK,"AZ Alkmaar, Spezia",NED,11,874,0,0,0,100,0,58.94,76,27.27,0
left_003215,Jerome Deom,"MF,FW, MF",Eupen,BEL,38,1269,1,2,0,56.82,0.05,76.62,0,0,0
left_003216,Jerome Opoku,DF,Arouca,GHA,26,2053,0,1,0,50,0,79.81,0,0,0
left_003217,Jerry St. Juste,DF,Sporting CP,NED,46,2033,1,1,0,54.76,0.07,92.97,0,0,0
left_003218,Jerónimo Rodríguez,DF,UNAM,MEX,11,553,1,0,0,70,0.25,69.67,0,0,0
left_003219,Jesper Daland,DF,Cercle Brugge,NOR,64,5414,1,1,0,72.73,0.03,64.07,0,0,0
left_003220,Jesper Karlsson,FW,"AZ Alkmaar, Bologna",SWE,30,2121,9,4,1,65,0.17,70.56,0,0,0
left_003221,Jesper Karlström,MF,Udinese,SWE,5,450,0,0,0,55.56,0,86.04,0,0,0
left_003222,Jesper Lindstrøm,"MF,FW, FW,MF, MF, FW","Eint Frankfurt, Napoli, Wolfsburg",DEN,51,2194,7,2,0,42.86,0.12,69.32,0,0,0
left_003223,Jesper Uneken,FW,PSV Eindhoven,NED,1,3,1,0,0,0,1,0,0,0,0
left_003224,Jesse Bal,MF,"""Sparta Rdam""",NED,2,5,0,0,0,0,0,100,0,0,0
left_003225,Jesse Bosch,MF,Willem II,NED,33,2713,6,0,0,57.58,0.14,75.57,0,0,0
left_003226,Jesse Lingard,"FW,MF","""Nottham Forest""",ENG,17,923,0,0,0,100,0,79.46,0,0,0
left_003227,Jesse van de Haar,FW,Utrecht,NED,1,7,0,0,0,0,0,100,0,0,0
left_003228,Jessic Ngankam,"FW,MF, FW","Mainz 05, Eint Frankfurt, Hertha BSC",GER,40,1290,4,0,1,66.67,0.12,63.74,0,0,0
left_003229,Jessy Deminguet,"MF,FW, MF","Strasbourg, Metz",FRA,23,929,0,0,0,59.09,0,84.7,0,0,0
left_003230,Jesurun Rak Sakyi,"MF,FW",Crystal Palace,ENG,6,136,0,0,0,25,0,74,0,0,0
left_003231,Jesus Rodríguez,FW,Como,ESP,5,389,0,1,0,33.33,0,76.27,0,0,0
left_003232,Jesus Vazquez,"DF,MF, DF",Valencia,ESP,35,1227,1,0,0,51.22,0.06,75.1,0,0,0
left_003233,Jesus Velasco,DF,Necaxa,MEX,1,2,0,0,0,0,0,50,0,0,0
left_003234,Jesé,FW,Sampdoria,ESP,11,210,1,1,0,0,0.33,72.31,0,0,0
left_003235,Jesús Alberto Angulo,DF,UANL,MEX,94,7580,3,7,0,63.21,0.07,80.72,0,0,0
left_003236,Jesús Alcantar,DF,Necaxa,MEX,14,705,0,0,0,50,0,79.01,0,0,0
left_003237,Jesús Angulo,"MF,FW, MF, DF,MF","León, Guadalajara, Toluca",MEX,75,3703,14,12,0,69.57,0.17,85.02,0,0,0
left_003238,Jesús Areso,DF,"Athletic Club, Osasuna",ESP,44,3154,1,6,0,58.18,0.1,74.3,0,0,0
left_003239,Jesús Castillo,MF,Gil Vicente FC,PER,26,1069,0,0,0,55,0,80,0,0,0
left_003240,Jesús Corona,"MF,DF, FW,MF, FW, MF,FW","Monterrey, Sevilla",MEX,53,2332,3,12,0,72.97,0.08,76.39,0,0,0
left_003241,Jesús David Murillo,DF,FC Juárez,COL,10,780,1,0,0,69.57,0.5,82.24,0,0,0
left_003242,Jesús Dueñas,"MF,FW","FC Juárez, Cruz Azul",MEX,35,2396,3,6,1,67.86,0.1,79.99,0,0,0
left_003243,Jesús Gallardo,"DF, DF,FW","Monterrey, Toluca",MEX,89,6570,15,14,0,57.62,0.19,77.06,0,0,0
left_003244,Jesús Garza,DF,UANL,MEX,62,3489,2,6,0,60.98,0.09,80.68,0,0,0
left_003245,Jesús Godínez,FW,Necaxa,MEX,11,220,0,0,0,0,0,64.29,0,0,0
left_003246,Jesús Hernández,"FW,MF, FW","León, Tijuana, Pachuca",MEX,42,2129,4,1,0,65.79,0.09,72.46,0,0,0
left_003247,Jesús Molina,MF,UNAM,MEX,23,1252,0,0,0,47.06,0,82.22,0,0,0
left_003248,Jesús Navas,"DF, DF,FW",Sevilla,ESP,61,3984,0,2,0,69.64,0,73.87,0,0,0
left_003249,Jesús Orozco,DF,"Cruz Azul, Guadalajara",MEX,88,7449,1,3,0,63.16,0.02,80.98,0,0,0
left_003250,Jesús Owono,GK,Alavés,EQG,4,360,0,0,0,0,0,64.71,66.67,25,0
left_003251,Jesús Piñuelas,"MF, DF","Querétaro, Atlético, Toluca",MEX,19,1134,0,0,0,61.11,0,83.33,0,0,0
left_003252,Jesús Ramírez,"FW,MF, FW","Vitória, Marítimo",VEN,47,1315,4,2,0,77.78,0.07,68.67,0,0,0
left_003253,Jesús Rivas,DF,"Puebla, UNAM",MEX,29,1975,0,2,0,63.64,0,71.88,0,0,0
left_003254,Jesús Rodríguez,GK,Puebla,MEX,41,3690,0,0,0,0,0,80.76,65.79,12.2,14.29
left_003255,Jesús Rubio,DF,Tijuana,MEX,3,167,0,0,0,100,0,88.89,0,0,0
left_003256,Jesús Serrato,"MF, FW",Atlas,MEX,10,364,0,0,0,62.5,0,77,0,0,0
left_003257,Jesús Sánchez García,DF,Guadalajara,MEX,19,962,0,0,0,55.32,0,77.35,0,0,0
left_003258,Jesús Vallejo,DF,"Real Madrid, Granada",ESP,4,130,0,0,0,33.33,0,92.78,0,0,0
left_003259,Jesús Vega,"FW,DF, DF",Tijuana,MEX,22,1070,2,3,0,78.57,0.13,68.79,0,0,0
left_003260,Jesús Venegas,"MF,FW, MF","FC Juárez, Toluca",MEX,44,2098,2,3,0,54.35,0.13,82.22,0,0,0
left_003261,Jetro Willems,DF,"Heracles Almelo, Groningen",NED,27,1465,0,0,0,71.43,0,77.63,0,0,0
left_003262,Jeyland Mitchell,DF,Feyenoord,CRC,1,15,0,0,0,0,0,100,0,0,0
left_003263,Jeyson Duran,MF,Cruz Azul,MEX,1,9,0,0,0,0,0,60,0,0,0
left_003264,Jhoanner Chávez,DF,Lens,ECU,8,481,0,0,0,83.33,0,77.93,0,0,0
left_003265,Jhojan Julio,"FW,DF",Tijuana,ECU,8,331,1,1,0,70,0.5,76.85,0,0,0
left_003266,Jhon Arias,FW,Wolves,COL,6,269,0,0,0,46.67,0,82.11,0,0,0
left_003267,Jhon Chancellor,DF,Necaxa,VEN,5,384,0,0,0,75,0,82.01,0,0,0
left_003268,Jhon Lucumí,DF,"Bologna, Genk",COL,70,5708,0,1,0,64.35,0,90.8,0,0,0
left_003269,Jhon Murillo,"FW,DF, FW,MF","Atlas, Atlético",VEN,91,6244,6,7,0,56.58,0.07,78.03,0,0,0
left_003270,Jhon Solis,MF,Girona,COL,25,684,0,0,0,81.82,0,86.2,0,0,0
left_003271,Jhon Velásquez,"FW,MF",Farense,COL,4,40,0,1,0,0,0,62.5,0,0,0
left_003272,Jhonatan,GK,Rio Ave,BRA,66,5940,0,0,0,0,0,73.55,73.29,31.82,75
left_003273,Jhonder Cádiz,FW,"Famalicão, León",VEN,86,5720,31,7,4,72.41,0.14,60.08,0,0,0
left_003274,Jim Allevinah,"FW,DF, MF,DF, DF,FW","Angers, Clermont Foot",GAB,68,4185,3,2,0,60,0.04,78.37,0,0,0
left_003275,Jimi Tauriainen,FW,Chelsea,ENG,1,1,0,0,0,0,0,0,0,0,0
left_003276,Jimmy Cabot,"DF,MF",Lens,FRA,11,511,0,1,0,60,0,75.43,0,0,0
left_003277,Jizz Hornkamp,"FW,MF, FW",Heracles Almelo,NED,43,2867,18,4,5,61.9,0.24,64.98,0,0,0
left_003278,Jiří Pavlenka,GK,Werder Bremen,CZE,40,3538,0,0,0,0,0,71.66,62.98,12.5,20
left_003279,Jo,"FW,MF",Chaves,BRA,47,1317,3,2,0,64.29,0.06,57.59,0,0,0
left_003280,Jo Coppens,GK,Sint-Truiden,BEL,11,911,0,0,0,0,0,71.5,46.51,9.09,0
left_003281,Jo Gilis,FW,OH Leuven,BEL,1,1,0,0,0,0,0,100,0,0,0
left_003282,Joachim Andersen,DF,"Crystal Palace, Fulham",DEN,77,6827,3,3,0,60.18,0.07,79.28,0,0,0
left_003283,Joachim Imbrechts,GK,Union SG,SWE,1,21,0,0,0,0,0,60,100,0,0
left_003284,Joakim Mæhle,"DF,MF, DF","Atalanta, Wolfsburg",DEN,68,4922,5,7,0,59.41,0.1,81.52,0,0,0
left_003285,Joan García,GK,"Espanyol, Barcelona",ESP,7,630,0,0,0,100,0,92.42,68.18,42.86,0
left_003286,Joan Gonzàlez,MF,Lecce,ESP,64,3488,2,4,0,58.23,0.07,75.98,0,0,0
left_003287,Joan Jordán,MF,Sevilla,ESP,31,1972,0,1,0,60,0,87.36,0,0,0
left_003288,Joan Nungaray,FW,Puebla,MEX,1,2,0,0,0,0,0,0,0,0,0
left_003289,Joao Joshimar Rojas,"MF,FW",Monterrey,ECU,19,496,2,2,0,75,0.12,73.79,0,0,0
left_003290,Joao Marcos,"FW,MF",Santa Clara,BRA,4,163,0,0,0,50,0,70.59,0,0,0
left_003291,Joaquim,DF,UANL,BRA,28,2493,2,2,0,74.55,0.06,82.21,0,0,0
left_003292,Joaquin Seys,DF,Club Brugge,BEL,25,1737,2,0,0,60.32,0.25,83.86,0,0,0
left_003293,Joaquin Sosa,DF,Bologna,URU,10,688,0,0,0,33.33,0,81.27,0,0,0
left_003294,Joaquín,"MF,FW",Betis,ESP,22,496,0,2,0,100,0,79.63,0,0,0
left_003295,Joaquín Blázquez,GK,Brest,ARG,1,90,0,0,0,0,0,72.41,100,100,0
left_003296,Joaquín Correa,"FW,MF, FW","Inter, Marseille",ARG,38,1380,3,1,0,63.16,0.12,78.89,0,0,0
left_003297,Joaquín Fernández,DF,"Valladolid, Tijuana",ESP,32,2351,1,0,0,82.05,0.09,81.99,0,0,0
left_003298,Joaquín Montecinos,"FW,MF, FW","Querétaro, Tijuana",CHI,36,1634,2,3,0,59.09,0.04,58.41,0,0,0
left_003299,Joaquín Moxica,FW,Monterrey,MEX,3,45,0,0,0,0,0,72.73,0,0,0
left_003300,Joaquín Panichelli,"FW,MF","Strasbourg, Alavés",ARG,14,674,3,0,2,71.43,0.16,72.11,0,0,0
left_003301,Jobe Bellingham,MF,Dortmund,ENG,5,168,0,0,0,50,0,85.83,0,0,0
left_003302,Joca,"MF,FW, FW,MF",Rio Ave,POR,34,2123,4,3,0,42.86,0.12,70.63,0,0,0
left_003303,Jochem van de Kamp,"MF,FW, DF,MF",Almere City,NED,56,3899,2,2,0,60.4,0.07,75.75,0,0,0
left_003304,Jodel Dossou,"MF,DF",Clermont Foot,BEN,9,258,1,0,0,57.14,0.17,66.1,0,0,0
left_003305,Joe Aribo,"MF,FW",Southampton,NGA,21,1224,2,0,0,64.52,0.14,72.73,0,0,0
left_003306,Joe Bryan,"MF,DF",Nice,ENG,6,177,0,0,0,80,0,79.21,0,0,0
left_003307,Joe Corona,MF,Tijuana,USA,28,1315,2,1,0,55.56,0.13,85.3,0,0,0
left_003308,Joe Gelhardt,FW,Leeds United,ENG,15,212,0,2,0,33.33,0,64.18,0,0,0
left_003309,Joe Gomez,DF,Liverpool,ENG,55,3283,0,1,0,69.33,0,84.18,0,0,0
left_003310,Joe Mendes,"DF,MF, DF",Braga,SWE,25,1260,1,2,0,42.86,0.5,81.12,0,0,0
left_003311,Joe Rodon,DF,"Rennes, Leeds United",WAL,22,1957,2,0,0,62.5,0.18,89.91,0,0,0
left_003312,Joe Rothwell,MF,Bournemouth,ENG,31,1402,0,1,0,55.56,0,83.8,0,0,0
left_003313,Joe Scally,DF,Gladbach,USA,63,4798,1,6,0,65.33,0.04,79.66,0,0,0
left_003314,Joe White,MF,Newcastle Utd,ENG,4,13,0,0,0,100,0,91.67,0,0,0
left_003315,Joe Willock,MF,Newcastle Utd,ENG,46,3064,4,6,0,60.29,0.06,81.76,0,0,0
left_003316,Joe Worrall,DF,"""Nottham Forest"", Burnley",ENG,40,2684,1,0,0,50.82,0.11,77.74,0,0,0
left_003317,Joedrick Pupe,DF,Dender,BEL,25,2172,0,5,0,65.71,0,74.28,0,0,0
left_003318,Joel Asoro,"FW,MF",Metz,SWE,20,848,2,1,0,69.23,0.33,63.95,0,0,0
left_003319,Joel Campbell,"MF,FW",León,CRC,30,1559,2,4,0,62.86,0.11,79.87,0,0,0
left_003320,Joel Castro Pereira,GK,RKC Waalwijk,POR,2,180,0,0,0,0,0,74.36,55,0,0
left_003321,Joel Domínguez,MF,Monterrey,MEX,1,4,0,0,0,100,0,100,0,0,0
left_003322,Joel Drommel,GK,PSV Eindhoven,NED,6,495,0,0,0,0,0,72.02,80,16.67,0
left_003323,Joel Fujita,MF,"Sint-Truiden, St. Pauli",JPN,52,3731,1,5,0,64.29,0.03,83.04,0,0,0
left_003324,Joel Imasuen,FW,Werder Bremen,USA,1,2,0,0,0,0,0,100,0,0,0
left_003325,Joel Jorquera,FW,Moreirense,ESP,12,434,1,0,0,60,0.2,74.76,0,0,0
left_003326,Joel Mvuka,"DF,MF, DF,FW",Lorient,NOR,13,449,0,0,0,50,0,72.09,0,0,0
left_003327,Joel Ordóñez,DF,Club Brugge,ECU,32,2201,1,0,0,64,0.09,90.99,0,0,0
left_003328,Joel Pohjanpalo,"FW,MF",Leverkusen,FIN,1,4,0,0,0,0,0,0,0,0,0
left_003329,Joel Robles,GK,"Estoril, Leeds United",ESP,33,2970,0,0,0,0,0,55.88,63.52,15.15,12.5
left_003330,Joel Roca,"MF,FW, FW,MF",Girona,ESP,10,451,1,0,0,85.71,0.07,76.26,0,0,0
left_003331,Joel Soñora,"MF,FW, MF","FC Juárez, Marítimo",USA,9,283,0,1,0,33.33,0,72.39,0,0,0
left_003332,Joel Voelkerling Persson,"FW,MF, FW","Vitesse, Lecce",SWE,18,396,0,0,0,100,0,64.21,0,0,0
left_003333,Joel Ward,DF,Crystal Palace,ENG,54,4236,1,1,0,67.37,0.06,75.5,0,0,0
left_003334,Joel silva,"MF, MF,DF",Boavista,POR,51,2869,3,1,0,57.83,0.12,75.85,0,0,0
left_003335,Joelinton,"MF,FW, MF",Newcastle Utd,BRA,56,4250,8,2,0,67.54,0.11,81.95,0,0,0
left_003336,Joey Antonioli,MF,Volendam,NED,4,133,0,0,0,100,0,67.74,0,0,0
left_003337,Joey Jacobs,DF,Almere City,NED,46,3132,3,0,0,68,0.12,64.56,0,0,0
left_003338,Joey Kesting,GK,RKC Waalwijk,NED,3,270,0,0,0,0,0,70.87,61.54,0,0
left_003339,Joey Pelupessy,"MF, MF,DF",Groningen,IDN,32,1627,1,1,0,66.67,0.09,87.09,0,0,0
left_003340,Joey Veerman,MF,PSV Eindhoven,NED,89,6693,10,34,0,61.94,0.07,80.23,0,0,0
left_003341,Jofre,"FW,MF",Espanyol,ESP,3,89,0,0,0,100,0,64.71,0,0,0
left_003342,Jofre Torrents,DF,Barcelona,ESP,2,40,0,0,0,100,0,84.21,0,0,0
left_003343,Johan Bakayoko,FW,"PSV Eindhoven, RB Leipzig",BEL,91,5812,28,15,0,64.44,0.13,79.97,0,0,0
left_003344,Johan Gastien,MF,Clermont Foot,FRA,59,4863,4,3,0,53.33,0.13,82.73,0,0,0
left_003345,Johan Hove,MF,Groningen,NOR,38,3218,2,2,0,54.24,0.04,75.88,0,0,0
left_003346,Johan Manzambi,MF,Freiburg,SUI,3,259,0,0,0,0,0,82.35,0,0,0
left_003347,Johan Mojica,"DF,MF, DF","Villarreal, Elche, Osasuna, Mallorca",COL,57,3427,0,3,0,64.41,0,74.07,0,0,0
left_003348,Johan Rojas,"FW,MF, MF,DF","Monterrey, Necaxa",COL,25,1070,3,3,0,76,0.07,81.15,0,0,0
left_003349,Johan Vásquez,DF,"Genoa, Cremonese",MEX,67,5113,2,1,0,63,0.04,78.25,0,0,0
left_003350,Johann Lepenant,MF,"Lyon, Nantes",FRA,43,2713,1,3,0,63.1,0.03,88.13,0,0,0
left_003351,John Brooks,"MF,DF, DF","Hoffenheim, Benfica",USA,38,2893,2,0,0,58.7,0.11,81.83,0,0,0
left_003352,John Donald,"MF,DF",Elche,ESP,18,1239,1,0,0,58.33,0.2,84.01,0,0,0
left_003353,John Egan,DF,Sheffield Utd,IRL,6,482,0,0,0,66.67,0,69.19,0,0,0
left_003354,John Fleck,"MF,DF",Sheffield Utd,SCO,4,92,0,0,0,0,0,72.5,0,0,0
left_003355,John Kennedy,"MF,FW",Pachuca,BRA,17,1120,9,1,0,50,0.24,68.31,0,0,0
left_003356,John McGinn,"MF,FW",Aston Villa,SCO,75,6172,8,7,0,57.36,0.09,78.98,0,0,0
left_003357,John Mercado,"FW,MF",AVS Futebol,ECU,33,2341,3,1,0,60,0.06,63.65,0,0,0
left_003358,John Stones,"DF,MF, DF",Manchester City,ENG,43,3175,3,2,0,56,0.2,92.87,0,0,0
left_003359,Johnny Cardoso,MF,"Betis, Atlético Madrid",USA,20,1511,1,2,0,58.18,0.08,84.29,0,0,0
left_003360,Jon Aramburu,DF,Real Sociedad,VEN,17,1011,0,0,0,68.18,0,77.31,0,0,0
left_003361,Jon Gorrotxategi,MF,Real Sociedad,ESP,6,426,0,0,0,63.64,0,84.9,0,0,0
left_003362,Jon Guridi,"MF,FW, MF",Alavés,ESP,41,2969,3,4,0,58.7,0.08,77.47,0,0,0
left_003363,Jon Karrikaburu,"MF,FW, FW,MF, FW","Alavés, Real Sociedad",ESP,10,157,0,0,0,0,0,54.84,0,0,0
left_003364,Jon Magunazelaia,"MF,FW, FW,MF",Real Sociedad,ESP,7,186,0,0,0,50,0,62.3,0,0,0
left_003365,Jon Martin,DF,Real Sociedad,ESP,2,114,0,0,0,0,0,90.48,0,0,0
left_003366,Jon Moncayola,"MF, MF,DF",Osasuna,ESP,78,4953,2,7,0,66.67,0.04,77.05,0,0,0
left_003367,Jon Morcillo,"FW,MF",Athletic Club,ESP,10,76,0,1,0,0,0,72.73,0,0,0
left_003368,Jon Pacheco,DF,"Alavés, Real Sociedad",ESP,43,2915,1,2,0,59.57,0.11,87.86,0,0,0
left_003369,Jonah Kusi-Asare,FW,Bayern Munich,SWE,1,5,0,0,0,0,0,0,0,0,0
left_003370,Jonas Bager,DF,Charleroi,DEN,42,3228,1,1,0,60.27,0.25,78.1,0,0,0
left_003371,Jonas Föhrenbach,DF,Heidenheim,GER,38,3202,0,0,0,56,0,71.9,0,0,0
left_003372,Jonas Hector,DF,Köln,GER,32,2824,0,2,0,58.93,0,75.3,0,0,0
left_003373,Jonas Hofmann,"FW,MF, MF","Gladbach, Leverkusen",GER,65,4907,17,16,0,58.82,0.16,76.91,0,0,0
left_003374,Jonas Lietaert,"DF,MF, DF",Cercle Brugge,BEL,13,230,0,0,0,73.33,0,48.78,0,0,0
left_003375,Jonas Martin,MF,"Brest, Lille",FRA,43,1485,0,1,0,65.38,0,86.65,0,0,0
left_003376,Jonas Meffert,MF,Hamburger SV,GER,2,50,0,0,0,50,0,73.33,0,0,0
left_003377,Jonas Omlin,GK,"Gladbach, Montpellier",SUI,36,3086,0,1,0,33.33,0,76.84,65.34,19.44,12.5
left_003378,Jonas Wendlinger,GK,Almere City,AUT,1,10,0,0,0,0,0,20,0,0,0
left_003379,Jonas Wind,FW,Wolfsburg,DEN,61,4030,17,7,0,59.26,0.16,68.94,0,0,0
left_003380,Jonatan Braut Brunes,FW,OH Leuven,NOR,24,1058,3,1,0,66.67,0.11,64.06,0,0,0
left_003381,Jonatan Lucca,MF,AVS Futebol,BRA,8,271,0,0,0,50,0,83.58,0,0,0
left_003382,Jonatan Villal,"MF,FW, FW,MF",Atlético,USA,15,186,0,1,0,75,0,78.16,0,0,0
left_003383,Jonathan Afolabi,FW,Kortrijk,IRL,10,397,1,0,0,50,0.25,67.44,0,0,0
left_003384,Jonathan Asp Jensen,FW,Bayern Munich,DEN,1,1,0,0,0,0,0,0,0,0,0
left_003385,Jonathan Bamba,"MF,FW, FW","Celta Vigo, Lille",CIV,61,4764,9,9,0,50.98,0.08,78.89,0,0,0
left_003386,Jonathan Buatu Mananga,DF,Gil Vicente FC,ANG,26,2274,1,2,0,69.44,0.12,90.77,0,0,0
left_003387,Jonathan Burkardt,"MF,FW, FW,MF, FW","Mainz 05, Eint Frankfurt",GER,36,2319,11,4,2,60,0.16,67.47,0,0,0
left_003388,Jonathan Clauss,DF,"Marseille, Nice",FRA,66,5049,5,13,0,52.88,0.06,75.37,0,0,0
left_003389,Jonathan David,FW,"Juventus, Lille",CAN,75,5968,44,9,12,63.46,0.25,81.95,0,0,0
left_003390,Jonathan Fischer,GK,Metz,DEN,6,540,0,0,0,0,0,87.6,62.5,16.67,0
left_003391,Jonathan Flores,DF,UNAM,MEX,1,90,0,0,0,33.33,0,78.26,0,0,0
left_003392,Jonathan González,MF,"FC Juárez, Monterrey",MEX,36,1706,0,1,0,64.29,0,87.93,0,0,0
left_003393,Jonathan Gradit,DF,Lens,FRA,64,5295,2,3,0,64.76,0.18,88.05,0,0,0
left_003394,Jonathan Heris,DF,RWDM,BEL,11,871,0,2,0,72.22,0,78.2,0,0,0
