Player,Nation,Squad,Pos,MP_Playing,Min_Playing,Gls,Ast,PK,G_per_Sh_Standard,Cmp_percent_Total,Save_percent,CS_Percent,Save_percent_Penalty,TklW_Percent
Jesús David Murillo,COL,['FC Juárez'],['DF'],10,780.0,1,0,0,0.5,82.24,0.0,0.0,0.0,69.57
Jesús Dueñas,MEX,"['FC Juárez', 'Cruz Azul']","['MF,FW']",35,2396.0,3,6,1,0.1,79.99,0.0,0.0,0.0,67.86
Jesús Gallardo,MEX,"['Monterrey', 'Toluca']","['DF', 'DF,FW']",89,6570.0,15,14,0,0.19,77.06,0.0,0.0,0.0,57.62
Jesús Garza,MEX,['UANL'],['DF'],62,3489.0,2,6,0,0.09,80.68,0.0,0.0,0.0,60.98
Jesús Godínez,MEX,['Necaxa'],['FW'],11,220.0,0,0,0,0.0,64.29,0.0,0.0,0.0,0.0
Jesús Hernández,MEX,"['León', 'Tijuana', 'Pachuca']","['FW,MF', 'FW']",42,2129.0,4,1,0,0.09,72.46,0.0,0.0,0.0,65.79
Jesús Molina,MEX,['UNAM'],['MF'],23,1252.0,0,0,0,0.0,82.22,0.0,0.0,0.0,47.06
Jesús Navas,ESP,['Sevilla'],"['DF', 'DF,FW']",61,3984.0,0,2,0,0.0,73.87,0.0,0.0,0.0,69.64
Jesús Orozco,MEX,"['Cruz Azul', 'Guadalajara']",['DF'],88,7449.0,1,3,0,0.02,80.98,0.0,0.0,0.0,63.16
Jesús Owono,EQG,['Alavés'],['GK'],4,360.0,0,0,0,0.0,64.71,66.67,25.0,0.0,0.0
Jesús Piñuelas,MEX,"['Querétaro', 'Atlético', 'Toluca']","['MF', 'DF']",19,1134.0,0,0,0,0.0,83.33,0.0,0.0,0.0,61.11
Jesús Ramírez,VEN,"['Vitória', 'Marítimo']","['FW,MF', 'FW']",47,1315.0,4,2,0,0.07,68.67,0.0,0.0,0.0,77.78
Jesús Rivas,MEX,"['Puebla', 'UNAM']",['DF'],29,1975.0,0,2,0,0.0,71.88,0.0,0.0,0.0,63.64
Jesús Rodríguez,MEX,['Puebla'],['GK'],41,3690.0,0,0,0,0.0,80.76,65.79,12.2,14.29,0.0
Jesús Rubio,MEX,['Tijuana'],['DF'],3,167.0,0,0,0,0.0,88.89,0.0,0.0,0.0,100.0
Jesús Serrato,MEX,['Atlas'],"['MF', 'FW']",10,364.0,0,0,0,0.0,77.0,0.0,0.0,0.0,62.5
Jesús Sánchez García,MEX,['Guadalajara'],['DF'],19,962.0,0,0,0,0.0,77.35,0.0,0.0,0.0,55.32
Jesús Vallejo,ESP,"['Real Madrid', 'Granada']",['DF'],4,130.0,0,0,0,0.0,92.78,0.0,0.0,0.0,33.33
Jesús Vega,MEX,['Tijuana'],"['FW,DF', 'DF']",22,1070.0,2,3,0,0.13,68.79,0.0,0.0,0.0,78.57
Jesús Venegas,MEX,"['FC Juárez', 'Toluca']","['MF,FW', 'MF']",44,2098.0,2,3,0,0.13,82.22,0.0,0.0,0.0,54.35
Jetro Willems,NED,"['Heracles Almelo', 'Groningen']",['DF'],27,1465.0,0,0,0,0.0,77.63,0.0,0.0,0.0,71.43
Jeyland Mitchell,CRC,['Feyenoord'],['DF'],1,15.0,0,0,0,0.0,100.0,0.0,0.0,0.0,0.0
Jeyson Duran,MEX,['Cruz Azul'],['MF'],1,9.0,0,0,0,0.0,60.0,0.0,0.0,0.0,0.0
Jhoanner Chávez,ECU,['Lens'],['DF'],8,481.0,0,0,0,0.0,77.93,0.0,0.0,0.0,83.33
Jhojan Julio,ECU,['Tijuana'],"['FW,DF']",8,331.0,1,1,0,0.5,76.85,0.0,0.0,0.0,70.0
Jhon Arias,COL,['Wolves'],['FW'],6,269.0,0,0,0,0.0,82.11,0.0,0.0,0.0,46.67
Jhon Chancellor,VEN,['Necaxa'],['DF'],5,384.0,0,0,0,0.0,82.01,0.0,0.0,0.0,75.0
Jhon Lucumí,COL,"['Bologna', 'Genk']",['DF'],70,5708.0,0,1,0,0.0,90.8,0.0,0.0,0.0,64.35
Jhon Murillo,VEN,"['Atlas', 'Atlético']","['FW,DF', 'FW,MF']",91,6244.0,6,7,0,0.07,78.03,0.0,0.0,0.0,56.58
Jhon Solis,COL,['Girona'],['MF'],25,684.0,0,0,0,0.0,86.2,0.0,0.0,0.0,81.82
Jhon Velásquez,COL,['Farense'],"['FW,MF']",4,40.0,0,1,0,0.0,62.5,0.0,0.0,0.0,0.0
Jhonatan,BRA,['Rio Ave'],['GK'],66,5940.0,0,0,0,0.0,73.55,73.29,31.82,75.0,0.0
Jhonder Cádiz,VEN,"['Famalicão', 'León']",['FW'],86,5720.0,31,7,4,0.14,60.08,0.0,0.0,0.0,72.41
Jim Allevinah,GAB,"['Angers', 'Clermont Foot']","['FW,DF', 'MF,DF', 'DF,FW']",68,4185.0,3,2,0,0.04,78.37,0.0,0.0,0.0,60.0
Jimi Tauriainen,ENG,['Chelsea'],['FW'],1,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Jimmy Cabot,FRA,['Lens'],"['DF,MF']",11,511.0,0,1,0,0.0,75.43,0.0,0.0,0.0,60.0
Jizz Hornkamp,NED,['Heracles Almelo'],"['FW,MF', 'FW']",43,2867.0,18,4,5,0.24,64.98,0.0,0.0,0.0,61.9
Jiří Pavlenka,CZE,['Werder Bremen'],['GK'],40,3538.0,0,0,0,0.0,71.66,62.98,12.5,20.0,0.0
Jo,BRA,['Chaves'],"['FW,MF']",47,1317.0,3,2,0,0.06,57.59,0.0,0.0,0.0,64.29
Jo Coppens,BEL,['Sint-Truiden'],['GK'],11,911.0,0,0,0,0.0,71.5,46.51,9.09,0.0,0.0
Jo Gilis,BEL,['OH Leuven'],['FW'],1,1.0,0,0,0,0.0,100.0,0.0,0.0,0.0,0.0
Joachim Andersen,DEN,"['Crystal Palace', 'Fulham']",['DF'],77,6827.0,3,3,0,0.07,79.28,0.0,0.0,0.0,60.18
Joachim Imbrechts,SWE,['Union SG'],['GK'],1,21.0,0,0,0,0.0,60.0,100.0,0.0,0.0,0.0
Joakim Mæhle,DEN,"['Atalanta', 'Wolfsburg']","['DF,MF', 'DF']",68,4922.0,5,7,0,0.1,81.52,0.0,0.0,0.0,59.41
Joan García,ESP,"['Espanyol', 'Barcelona']",['GK'],7,630.0,0,0,0,0.0,92.42,68.18,42.86,0.0,100.0
Joan Gonzàlez,ESP,['Lecce'],['MF'],64,3488.0,2,4,0,0.07,75.98,0.0,0.0,0.0,58.23
Joan Jordán,ESP,['Sevilla'],['MF'],31,1972.0,0,1,0,0.0,87.36,0.0,0.0,0.0,60.0
Joan Nungaray,MEX,['Puebla'],['FW'],1,2.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Joao Joshimar Rojas,ECU,['Monterrey'],"['MF,FW']",19,496.0,2,2,0,0.12,73.79,0.0,0.0,0.0,75.0
Joao Marcos,BRA,['Santa Clara'],"['FW,MF']",4,163.0,0,0,0,0.0,70.59,0.0,0.0,0.0,50.0
Joaquim,BRA,['UANL'],['DF'],28,2493.0,2,2,0,0.06,82.21,0.0,0.0,0.0,74.55
Joaquin Seys,BEL,['Club Brugge'],['DF'],25,1737.0,2,0,0,0.25,83.86,0.0,0.0,0.0,60.32
Joaquin Sosa,URU,['Bologna'],['DF'],10,688.0,0,0,0,0.0,81.27,0.0,0.0,0.0,33.33
Joaquín,ESP,['Betis'],"['MF,FW']",22,496.0,0,2,0,0.0,79.63,0.0,0.0,0.0,100.0
Joaquín Blázquez,ARG,['Brest'],['GK'],1,90.0,0,0,0,0.0,72.41,100.0,100.0,0.0,0.0
Joaquín Correa,ARG,"['Inter', 'Marseille']","['FW,MF', 'FW']",38,1380.0,3,1,0,0.12,78.89,0.0,0.0,0.0,63.16
Joaquín Fernández,ESP,"['Valladolid', 'Tijuana']",['DF'],32,2351.0,1,0,0,0.09,81.99,0.0,0.0,0.0,82.05
Joaquín Montecinos,CHI,"['Querétaro', 'Tijuana']","['FW,MF', 'FW']",36,1634.0,2,3,0,0.04,58.41,0.0,0.0,0.0,59.09
Joaquín Moxica,MEX,['Monterrey'],['FW'],3,45.0,0,0,0,0.0,72.73,0.0,0.0,0.0,0.0
Joaquín Panichelli,ARG,"['Strasbourg', 'Alavés']","['FW,MF']",14,674.0,3,0,2,0.16,72.11,0.0,0.0,0.0,71.43
Jobe Bellingham,ENG,['Dortmund'],['MF'],5,168.0,0,0,0,0.0,85.83,0.0,0.0,0.0,50.0
Joca,POR,['Rio Ave'],"['MF,FW', 'FW,MF']",34,2123.0,4,3,0,0.12,70.63,0.0,0.0,0.0,42.86
Jochem van de Kamp,NED,['Almere City'],"['MF,FW', 'DF,MF']",56,3899.0,2,2,0,0.07,75.75,0.0,0.0,0.0,60.4
Jodel Dossou,BEN,['Clermont Foot'],"['MF,DF']",9,258.0,1,0,0,0.17,66.1,0.0,0.0,0.0,57.14
Joe Aribo,NGA,['Southampton'],"['MF,FW']",21,1224.0,2,0,0,0.14,72.73,0.0,0.0,0.0,64.52
Joe Bryan,ENG,['Nice'],"['MF,DF']",6,177.0,0,0,0,0.0,79.21,0.0,0.0,0.0,80.0
Joe Corona,USA,['Tijuana'],['MF'],28,1315.0,2,1,0,0.13,85.3,0.0,0.0,0.0,55.56
Joe Gelhardt,ENG,['Leeds United'],['FW'],15,212.0,0,2,0,0.0,64.18,0.0,0.0,0.0,33.33
Joe Gomez,ENG,['Liverpool'],['DF'],55,3283.0,0,1,0,0.0,84.18,0.0,0.0,0.0,69.33
Joe Mendes,SWE,['Braga'],"['DF,MF', 'DF']",25,1260.0,1,2,0,0.5,81.12,0.0,0.0,0.0,42.86
Joe Rodon,WAL,"['Rennes', 'Leeds United']",['DF'],22,1957.0,2,0,0,0.18,89.91,0.0,0.0,0.0,62.5
Joe Rothwell,ENG,['Bournemouth'],['MF'],31,1402.0,0,1,0,0.0,83.8,0.0,0.0,0.0,55.56
Joe Scally,USA,['Gladbach'],['DF'],63,4798.0,1,6,0,0.04,79.66,0.0,0.0,0.0,65.33
Joe White,ENG,['Newcastle Utd'],['MF'],4,13.0,0,0,0,0.0,91.67,0.0,0.0,0.0,100.0
Joe Willock,ENG,['Newcastle Utd'],['MF'],46,3064.0,4,6,0,0.06,81.76,0.0,0.0,0.0,60.29
Joe Worrall,ENG,"[""Nott'ham Forest"", 'Burnley']",['DF'],40,2684.0,1,0,0,0.11,77.74,0.0,0.0,0.0,50.82
Joedrick Pupe,BEL,['Dender'],['DF'],25,2172.0,0,5,0,0.0,74.28,0.0,0.0,0.0,65.71
Joel Asoro,SWE,['Metz'],"['FW,MF']",20,848.0,2,1,0,0.33,63.95,0.0,0.0,0.0,69.23
Joel Campbell,CRC,['León'],"['MF,FW']",30,1559.0,2,4,0,0.11,79.87,0.0,0.0,0.0,62.86
Joel Castro Pereira,POR,['RKC Waalwijk'],['GK'],2,180.0,0,0,0,0.0,74.36,55.0,0.0,0.0,0.0
Joel Domínguez,MEX,['Monterrey'],['MF'],1,4.0,0,0,0,0.0,100.0,0.0,0.0,0.0,100.0
Joel Drommel,NED,['PSV Eindhoven'],['GK'],6,495.0,0,0,0,0.0,72.02,80.0,16.67,0.0,0.0
Joel Fujita,JPN,"['Sint-Truiden', 'St. Pauli']",['MF'],52,3731.0,1,5,0,0.03,83.04,0.0,0.0,0.0,64.29
Joel Imasuen,USA,['Werder Bremen'],['FW'],1,2.0,0,0,0,0.0,100.0,0.0,0.0,0.0,0.0
Joel Jorquera,ESP,['Moreirense'],['FW'],12,434.0,1,0,0,0.2,74.76,0.0,0.0,0.0,60.0
Joel Mvuka,NOR,['Lorient'],"['DF,MF', 'DF,FW']",13,449.0,0,0,0,0.0,72.09,0.0,0.0,0.0,50.0
Joel Ordóñez,ECU,['Club Brugge'],['DF'],32,2201.0,1,0,0,0.09,90.99,0.0,0.0,0.0,64.0
Joel Pohjanpalo,FIN,['Leverkusen'],"['FW,MF']",1,4.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Joel Robles,ESP,"['Estoril', 'Leeds United']",['GK'],33,2970.0,0,0,0,0.0,55.88,63.52,15.15,12.5,0.0
Joel Roca,ESP,['Girona'],"['MF,FW', 'FW,MF']",10,451.0,1,0,0,0.07,76.26,0.0,0.0,0.0,85.71
Joel Soñora,USA,"['FC Juárez', 'Marítimo']","['MF,FW', 'MF']",9,283.0,0,1,0,0.0,72.39,0.0,0.0,0.0,33.33
Joel Voelkerling Persson,SWE,"['Vitesse', 'Lecce']","['FW,MF', 'FW']",18,396.0,0,0,0,0.0,64.21,0.0,0.0,0.0,100.0
Joel Ward,ENG,['Crystal Palace'],['DF'],54,4236.0,1,1,0,0.06,75.5,0.0,0.0,0.0,67.37
Joel silva,POR,['Boavista'],"['MF', 'MF,DF']",51,2869.0,3,1,0,0.12,75.85,0.0,0.0,0.0,57.83
Joelinton,BRA,['Newcastle Utd'],"['MF,FW', 'MF']",56,4250.0,8,2,0,0.11,81.95,0.0,0.0,0.0,67.54
Joey Antonioli,NED,['Volendam'],['MF'],4,133.0,0,0,0,0.0,67.74,0.0,0.0,0.0,100.0
Joey Jacobs,NED,['Almere City'],['DF'],46,3132.0,3,0,0,0.12,64.56,0.0,0.0,0.0,68.0
Joey Kesting,NED,['RKC Waalwijk'],['GK'],3,270.0,0,0,0,0.0,70.87,61.54,0.0,0.0,0.0
Joey Pelupessy,IDN,['Groningen'],"['MF', 'MF,DF']",32,1627.0,1,1,0,0.09,87.09,0.0,0.0,0.0,66.67
Joey Veerman,NED,['PSV Eindhoven'],['MF'],89,6693.0,10,34,0,0.07,80.23,0.0,0.0,0.0,61.94
Jofre,ESP,['Espanyol'],"['FW,MF']",3,89.0,0,0,0,0.0,64.71,0.0,0.0,0.0,100.0
Jofre Torrents,ESP,['Barcelona'],['DF'],2,40.0,0,0,0,0.0,84.21,0.0,0.0,0.0,100.0
Johan Bakayoko,BEL,"['PSV Eindhoven', 'RB Leipzig']",['FW'],91,5812.0,28,15,0,0.13,79.97,0.0,0.0,0.0,64.44
Johan Gastien,FRA,['Clermont Foot'],['MF'],59,4863.0,4,3,0,0.13,82.73,0.0,0.0,0.0,53.33
Johan Hove,NOR,['Groningen'],['MF'],38,3218.0,2,2,0,0.04,75.88,0.0,0.0,0.0,54.24
Johan Manzambi,SUI,['Freiburg'],['MF'],3,259.0,0,0,0,0.0,82.35,0.0,0.0,0.0,0.0
Johan Mojica,COL,"['Villarreal', 'Elche', 'Osasuna', 'Mallorca']","['DF,MF', 'DF']",57,3427.0,0,3,0,0.0,74.07,0.0,0.0,0.0,64.41
Johan Rojas,COL,"['Monterrey', 'Necaxa']","['FW,MF', 'MF,DF']",25,1070.0,3,3,0,0.07,81.15,0.0,0.0,0.0,76.0
Johan Vásquez,MEX,"['Genoa', 'Cremonese']",['DF'],67,5113.0,2,1,0,0.04,78.25,0.0,0.0,0.0,63.0
Johann Lepenant,FRA,"['Lyon', 'Nantes']",['MF'],43,2713.0,1,3,0,0.03,88.13,0.0,0.0,0.0,63.1
John Brooks,USA,"['Hoffenheim', 'Benfica']","['MF,DF', 'DF']",38,2893.0,2,0,0,0.11,81.83,0.0,0.0,0.0,58.7
John Donald,ESP,['Elche'],"['MF,DF']",18,1239.0,1,0,0,0.2,84.01,0.0,0.0,0.0,58.33
John Egan,IRL,['Sheffield Utd'],['DF'],6,482.0,0,0,0,0.0,69.19,0.0,0.0,0.0,66.67
John Fleck,SCO,['Sheffield Utd'],"['MF,DF']",4,92.0,0,0,0,0.0,72.5,0.0,0.0,0.0,0.0
John Kennedy,BRA,['Pachuca'],"['MF,FW']",17,1120.0,9,1,0,0.24,68.31,0.0,0.0,0.0,50.0
John McGinn,SCO,['Aston Villa'],"['MF,FW']",75,6172.0,8,7,0,0.09,78.98,0.0,0.0,0.0,57.36
John Mercado,ECU,['AVS Futebol'],"['FW,MF']",33,2341.0,3,1,0,0.06,63.65,0.0,0.0,0.0,60.0
John Stones,ENG,['Manchester City'],"['DF,MF', 'DF']",43,3175.0,3,2,0,0.2,92.87,0.0,0.0,0.0,56.0
Johnny Cardoso,USA,"['Betis', 'Atlético Madrid']",['MF'],20,1511.0,1,2,0,0.08,84.29,0.0,0.0,0.0,58.18
Jon Aramburu,VEN,['Real Sociedad'],['DF'],17,1011.0,0,0,0,0.0,77.31,0.0,0.0,0.0,68.18
Jon Gorrotxategi,ESP,['Real Sociedad'],['MF'],6,426.0,0,0,0,0.0,84.9,0.0,0.0,0.0,63.64
Jon Guridi,ESP,['Alavés'],"['MF,FW', 'MF']",41,2969.0,3,4,0,0.08,77.47,0.0,0.0,0.0,58.7
Jon Karrikaburu,ESP,"['Alavés', 'Real Sociedad']","['MF,FW', 'FW,MF', 'FW']",10,157.0,0,0,0,0.0,54.84,0.0,0.0,0.0,0.0
Jon Magunazelaia,ESP,['Real Sociedad'],"['MF,FW', 'FW,MF']",7,186.0,0,0,0,0.0,62.3,0.0,0.0,0.0,50.0
Jon Martin,ESP,['Real Sociedad'],['DF'],2,114.0,0,0,0,0.0,90.48,0.0,0.0,0.0,0.0
Jon Moncayola,ESP,['Osasuna'],"['MF', 'MF,DF']",78,4953.0,2,7,0,0.04,77.05,0.0,0.0,0.0,66.67
Jon Morcillo,ESP,['Athletic Club'],"['FW,MF']",10,76.0,0,1,0,0.0,72.73,0.0,0.0,0.0,0.0
Jon Pacheco,ESP,"['Alavés', 'Real Sociedad']",['DF'],43,2915.0,1,2,0,0.11,87.86,0.0,0.0,0.0,59.57
Jonah Kusi-Asare,SWE,['Bayern Munich'],['FW'],1,5.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Jonas Bager,DEN,['Charleroi'],['DF'],42,3228.0,1,1,0,0.25,78.1,0.0,0.0,0.0,60.27
Jonas Föhrenbach,GER,['Heidenheim'],['DF'],38,3202.0,0,0,0,0.0,71.9,0.0,0.0,0.0,56.0
Jonas Hector,GER,['Köln'],['DF'],32,2824.0,0,2,0,0.0,75.3,0.0,0.0,0.0,58.93
Jonas Hofmann,GER,"['Gladbach', 'Leverkusen']","['FW,MF', 'MF']",65,4907.0,17,16,0,0.16,76.91,0.0,0.0,0.0,58.82
Jonas Lietaert,BEL,['Cercle Brugge'],"['DF,MF', 'DF']",13,230.0,0,0,0,0.0,48.78,0.0,0.0,0.0,73.33
Jonas Martin,FRA,"['Brest', 'Lille']",['MF'],43,1485.0,0,1,0,0.0,86.65,0.0,0.0,0.0,65.38
Jonas Meffert,GER,['Hamburger SV'],['MF'],2,50.0,0,0,0,0.0,73.33,0.0,0.0,0.0,50.0
Jonas Omlin,SUI,"['Gladbach', 'Montpellier']",['GK'],36,3086.0,0,1,0,0.0,76.84,65.34,19.44,12.5,33.33
Jonas Wendlinger,AUT,['Almere City'],['GK'],1,10.0,0,0,0,0.0,20.0,0.0,0.0,0.0,0.0
Jonas Wind,DEN,['Wolfsburg'],['FW'],61,4030.0,17,7,0,0.16,68.94,0.0,0.0,0.0,59.26
Jonatan Braut Brunes,NOR,['OH Leuven'],['FW'],24,1058.0,3,1,0,0.11,64.06,0.0,0.0,0.0,66.67
Jonatan Lucca,BRA,['AVS Futebol'],['MF'],8,271.0,0,0,0,0.0,83.58,0.0,0.0,0.0,50.0
Jonatan Villal,USA,['Atlético'],"['MF,FW', 'FW,MF']",15,186.0,0,1,0,0.0,78.16,0.0,0.0,0.0,75.0
Jonathan Afolabi,IRL,['Kortrijk'],['FW'],10,397.0,1,0,0,0.25,67.44,0.0,0.0,0.0,50.0
Jonathan Asp Jensen,DEN,['Bayern Munich'],['FW'],1,1.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Jonathan Bamba,CIV,"['Celta Vigo', 'Lille']","['MF,FW', 'FW']",61,4764.0,9,9,0,0.08,78.89,0.0,0.0,0.0,50.98
Jonathan Buatu Mananga,ANG,['Gil Vicente FC'],['DF'],26,2274.0,1,2,0,0.12,90.77,0.0,0.0,0.0,69.44
Jonathan Burkardt,GER,"['Mainz 05', 'Eint Frankfurt']","['MF,FW', 'FW,MF', 'FW']",36,2319.0,11,4,2,0.16,67.47,0.0,0.0,0.0,60.0
Jonathan Clauss,FRA,"['Marseille', 'Nice']",['DF'],66,5049.0,5,13,0,0.06,75.37,0.0,0.0,0.0,52.88
Jonathan David,CAN,"['Juventus', 'Lille']",['FW'],75,5968.0,44,9,12,0.25,81.95,0.0,0.0,0.0,63.46
Jonathan Fischer,DEN,['Metz'],['GK'],6,540.0,0,0,0,0.0,87.6,62.5,16.67,0.0,0.0
Jonathan Flores,MEX,['UNAM'],['DF'],1,90.0,0,0,0,0.0,78.26,0.0,0.0,0.0,33.33
Jonathan González,MEX,"['FC Juárez', 'Monterrey']",['MF'],36,1706.0,0,1,0,0.0,87.93,0.0,0.0,0.0,64.29
Jonathan Gradit,FRA,['Lens'],['DF'],64,5295.0,2,3,0,0.18,88.05,0.0,0.0,0.0,64.76
Jonathan Heris,BEL,['RWDM'],['DF'],11,871.0,0,2,0,0.0,78.2,0.0,0.0,0.0,72.22
Jonathan Ikone,FRA,"['Paris FC', 'Fiorentina']",['FW'],63,3735.0,7,5,0,0.08,81.76,0.0,0.0,0.0,48.72
Jonathan Monroy,ESP,['Chaves'],"['FW,MF']",13,669.0,1,1,0,0.06,75.0,0.0,0.0,0.0,62.5
Jonathan Mutombo,FRA,['Gil Vicente FC'],['DF'],15,769.0,0,0,0,0.0,79.71,0.0,0.0,0.0,65.52
Jonathan Norbye,NOR,['RB Leipzig'],['MF'],1,1.0,0,0,0,0.0,100.0,0.0,0.0,0.0,0.0
Jonathan Orozco,MEX,['Tijuana'],['GK'],17,1530.0,0,0,0,0.0,72.21,61.54,17.65,0.0,0.0
Jonathan Panzo,ENG,"['Standard Liège', 'Rio Ave']",['DF'],23,1511.0,1,0,0,0.17,89.75,0.0,0.0,0.0,60.0
Jonathan Perlaza,ECU,['Querétaro'],"['DF,MF', 'DF']",31,1734.0,0,1,0,0.0,70.35,0.0,0.0,0.0,64.41
Jonathan Pérez,MEX,['Santos'],['DF'],14,984.0,1,0,0,0.17,80.9,0.0,0.0,0.0,61.54
Jonathan Rodríguez,URU,['América'],"['FW,MF']",48,3119.0,18,4,1,0.19,75.67,0.0,0.0,0.0,60.42
Jonathan Rowe,ENG,"['Marseille', 'Bologna']","['FW,MF', 'FW']",3,146.0,0,0,0,0.0,73.44,0.0,0.0,0.0,33.33
Jonathan Schmid,FRA,['Freiburg'],['DF'],3,41.0,0,0,0,0.0,82.14,0.0,0.0,0.0,100.0
Jonathan Sánchez,MEX,['UNAM'],['DF'],7,498.0,0,0,0,0.0,72.46,0.0,0.0,0.0,50.0
Jonathan Tah,GER,"['Bayern Munich', 'Leverkusen']",['DF'],69,5545.0,6,1,0,0.16,92.26,0.0,0.0,0.0,46.0
Jonathan Torres,ARG,['Querétaro'],"['MF', 'FW']",15,592.0,1,1,0,0.08,53.68,0.0,0.0,0.0,33.33
Jonathan Viera,ESP,"['Almería', 'Las Palmas']","['MF,FW', 'MF']",21,1529.0,2,4,2,0.08,87.33,0.0,0.0,0.0,48.0
Jonathan de Guzmán,NED,"[""Sparta R'dam""]",['MF'],54,3368.0,3,3,0,0.09,76.47,0.0,0.0,0.0,48.78
Jonathan dos Santos,MEX,['América'],['MF'],74,4092.0,1,1,0,0.05,92.91,0.0,0.0,0.0,65.93
Jonatás Noro,POR,['Braga'],['DF'],1,13.0,0,0,0,0.0,100.0,0.0,0.0,0.0,0.0
Jones El-Abdellaoui,MAR,['Celta Vigo'],"['MF,DF']",1,34.0,0,0,0,0.0,80.77,0.0,0.0,0.0,0.0
Joneston Omurwa,KEN,['Estrela'],['DF'],15,1141.0,0,0,0,0.0,82.49,0.0,0.0,0.0,60.0
Jonjo Shelvey,ENG,"['Newcastle Utd', ""Nott'ham Forest""]",['MF'],11,577.0,0,0,0,0.0,73.17,0.0,0.0,0.0,33.33
Jonjoe Kenny,ENG,['Hertha BSC'],['DF'],29,2244.0,0,1,0,0.0,72.83,0.0,0.0,0.0,73.91
Jonny Castro,ESP,"['Alavés', 'Wolves']","['MF', 'DF']",26,1886.0,1,0,0,0.1,85.11,0.0,0.0,0.0,54.35
Jonny Evans,NIR,"['Manchester Utd', 'Leicester City']",['DF'],36,2443.0,0,1,0,0.0,87.54,0.0,0.0,0.0,54.29
Joost van Aken,NED,['Heerenveen'],['DF'],15,991.0,0,0,0,0.0,80.31,0.0,0.0,0.0,58.33
Jordan Amavi,FRA,"['Getafe', 'Brest']",['DF'],7,291.0,1,0,0,1.0,65.33,0.0,0.0,0.0,75.0
Jordan Ayew,GHA,['Crystal Palace'],"['FW,MF']",73,5257.0,8,10,0,0.1,75.6,0.0,0.0,0.0,58.78
Jordan Beyer,GER,['Burnley'],['DF'],15,1234.0,0,1,0,0.0,88.97,0.0,0.0,0.0,57.14
Jordan Bos,AUS,['Westerlo'],"['DF', 'DF,FW']",39,2742.0,6,4,0,0.12,74.42,0.0,0.0,0.0,72.22
Jordan Carrillo,MEX,['Santos'],"['MF,FW', 'MF,DF']",44,2618.0,1,3,0,0.03,81.46,0.0,0.0,0.0,56.86
Jordan Clark,ENG,['Luton Town'],['MF'],23,1304.0,1,1,0,0.06,71.93,0.0,0.0,0.0,56.67
Jordan Dongmo,CMR,['Troyes'],['MF'],2,20.0,0,0,0,0.0,90.0,0.0,0.0,0.0,0.0
Jordan Ferri,FRA,['Montpellier'],['MF'],64,4769.0,2,3,0,0.09,84.22,0.0,0.0,0.0,62.64
Jordan Henderson,ENG,"['Liverpool', 'Brentford', 'Ajax']",['MF'],78,5099.0,1,11,0,0.02,84.05,0.0,0.0,0.0,54.22
Jordan Holsgrove,SCO,"['Paços de Ferreira', 'Estoril']",['MF'],67,5335.0,5,8,0,0.06,82.63,0.0,0.0,0.0,63.06
Jordan Larsson,SWE,['Schalke 04'],"['FW,MF']",11,463.0,0,0,0,0.0,74.36,0.0,0.0,0.0,62.5
Jordan Lefort,FRA,['Angers'],['DF'],6,540.0,0,1,0,0.0,86.22,0.0,0.0,0.0,60.0
Jordan Lotomba,SUI,"['Feyenoord', 'Nice']",['DF'],67,4743.0,2,3,0,0.06,83.93,0.0,0.0,0.0,67.86
Jordan Majchrzak,POL,['Roma'],['FW'],1,14.0,0,0,0,0.0,75.0,0.0,0.0,0.0,0.0
Jordan Pefok,USA,"['Gladbach', 'Union Berlin']",['FW'],57,2805.0,9,7,0,0.13,66.21,0.0,0.0,0.0,44.0
Jordan Pickford,ENG,['Everton'],['GK'],81,7290.0,0,1,0,0.0,60.41,68.96,28.4,12.5,50.0
Jordan Semedo,FRA,['Cercle Brugge'],['DF'],14,489.0,0,0,0,0.0,65.52,0.0,0.0,0.0,90.91
Jordan Sierra,ECU,"['FC Juárez', 'Mazatlán', 'Querétaro', 'Toluca']","['MF,FW', 'MF']",94,5334.0,3,3,0,0.05,81.96,0.0,0.0,0.0,57.02
Jordan Silva,MEX,"['Cruz Azul', 'Querétaro', 'Atlético']","['DF,MF', 'DF']",29,2224.0,1,0,0,0.04,85.94,0.0,0.0,0.0,75.61
Jordan Teze,NED,"['PSV Eindhoven', 'Monaco']","['DF,MF', 'DF']",64,4940.0,2,12,0,0.05,84.39,0.0,0.0,0.0,68.6
Jordan Torunarigha,GER,"['Gent', 'Hamburger SV']",['DF'],77,6045.0,4,5,1,0.15,83.59,0.0,0.0,0.0,58.06
Jordan Veretout,FRA,['Marseille'],['MF'],67,5046.0,5,5,1,0.08,82.63,0.0,0.0,0.0,60.64
Jordan Zemura,ZIM,"['Udinese', 'Bournemouth']",['DF'],51,2856.0,1,1,0,0.09,70.59,0.0,0.0,0.0,62.32
Jordi,ESP,['Getafe'],"['MF,DF']",13,573.0,0,0,0,0.0,61.98,0.0,0.0,0.0,68.75
